Date,Event,City,State,Country,fighter,WeightClass,Round,Method,result,reach,stance,wins,loss,no_contest,splm,sig_acc,sig_absorbed,sig_strike_defense,average_takedown,takedown_acc,takedown_defense,sub_average
2014-10-04,UFC Fight Night: MacDonald vs Saffiedine,Halifax,Nova Scotia,Canada,Jerrod Sanders,Bantamweight,1,Overturned,loser,72,1,16,3,0,0.88,64,1.14,46,2.2,33,33,1.6
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Gunnar Nelson,Welterweight,5,S-DEC,loser,72,3,17,5,1,1.71,57,3.33,49,1.72,55,55,0.9
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Akira Corassani,Featherweight,1,KO/TKO,loser,68,1,12,6,0,3.25,45,4.91,50,0.7,28,28,0
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Ilir Latifi,Light Heavyweight,1,KO/TKO,loser,73,1,15,8,0,2.01,40,2.84,56,2.02,32,32,0.4
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Niklas Backstrom,Featherweight,1,KO/TKO,loser,NA,1,11,3,0,1.12,41,3.65,40,2.92,80,80,2.2
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Scott Askham,Middleweight,3,U-DEC,loser,75,2,14,4,0,3.03,46,3.52,52,0.44,18,18,0.7
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Alexander Yakovlev,Welterweight,3,U-DEC,loser,74,2,24,10,0,1.74,47,2.41,58,1.66,35,35,0.1
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Charles Rosa,Featherweight,3,U-DEC,loser,69,3,13,5,0,3.11,37,3.78,48,1.76,32,32,1
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Gasan Umalatov,Welterweight,3,S-DEC,loser,71,1,17,4,2,2.23,39,4.1,59,0.75,17,17,0
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Tor Troeng,Middleweight,3,U-DEC,loser,NA,1,16,7,1,1.16,46,3.26,32,0.62,7,7,0.3
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Marcin Bandel,Lightweight,1,KO/TKO,loser,NA,1,15,7,0,0.79,50,5.26,23,0,0,0,0
2014-10-04,UFC Fight Night: Nelson vs Story,Stockholm,Sweden,Sweden,Ernest Chavez,Featherweight,1,KO/TKO,loser,70,1,10,2,0,2.79,40,3.89,59,0.89,33,33,0
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Chris Cariaso,Flyweight,2,SUB,loser,64,2,17,8,0,3.35,43,2.23,61,1.11,39,39,0.8
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Eddie Alvarez,Lightweight,3,U-DEC,loser,69,1,29,6,0,4.32,41,4.39,55,2.92,36,36,0.5
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Dustin Poirier,Featherweight,1,KO/TKO,loser,72,2,27,6,0,5.59,50,4.17,54,1.47,36,36,1.3
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Tim Kennedy,Middleweight,3,KO/TKO,loser,74,1,18,6,0,2.78,47,1.84,62,2.58,35,35,0.7
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Amanda Nunes,Women's Bantamweight,3,KO/TKO,loser,69,1,20,4,0,4.44,51,2.47,57,2.53,53,53,0.7
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Takeya Mizugaki,Bantamweight,1,KO/TKO,loser,69,1,21,11,0,3.37,37,3.27,57,1.46,57,57,0.1
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,James Krause,Lightweight,3,U-DEC,loser,73,1,28,9,0,4.79,49,4.11,61,0.96,18,18,0.9
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Patrick Cote,Welterweight,3,U-DEC,loser,75,1,23,11,0,2.81,48,3.21,48,0.68,20,20,0.2
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,John Howard,Welterweight,3,S-DEC,loser,72,1,24,13,0,2.15,50,3.08,51,2.7,49,49,0.4
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Jon Tuck,Lightweight,3,U-DEC,loser,73,1,10,5,0,3,40,3.74,60,0.42,33,33,1
2014-09-27,UFC 178: Johnson vs Cariaso,Las Vegas,Nevada,USA,Cody Gibson,Bantamweight,2,SUB,loser,71,1,15,7,0,2.47,31,2.54,63,1.85,38,38,0.4
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Roy Nelson,Heavyweight,2,KO/TKO,loser,73,1,22,14,0,2.18,36,4.79,46,1.14,27,27,0.1
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Takanori Gomi,Lightweight,1,KO/TKO,loser,70,2,35,14,0,3.81,41,3.52,60,1.23,65,65,0.8
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Amir Sadollah,Welterweight,3,U-DEC,loser,75,1,6,5,0,4.71,46,3.55,60,0.57,27,27,0.3
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Rin Nakai,Women's Bantamweight,3,U-DEC,loser,NA,1,19,2,1,1.57,33,3.9,60,3,18,18,0.5
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Richard Walsh,Welterweight,3,S-DEC,loser,73,1,9,5,0,3.84,46,2.72,58,1.55,40,40,0.2
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Jon Delos Reyes,Flyweight,1,KO/TKO,loser,67,1,8,5,0,2.99,38,4.14,51,3.2,83,83,1.9
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Alex Caceres,Bantamweight,3,U-DEC,loser,73,2,18,12,0,4.1,50,2.82,65,0.57,78,78,0.8
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Sam Sicilia,Featherweight,2,SUB,loser,67,1,15,8,0,2.46,33,3.55,59,1.45,43,43,0.9
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Takenori Sato,Welterweight,1,KO/TKO,loser,NA,2,19,11,0,0.46,33,-1,9,0,0,0,0
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Michinori Tanaka,Bantamweight,3,S-DEC,loser,67,1,11,3,0,1.97,37,1.99,50,2.4,38,38,0.2
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Kazuki Tokudome,Lightweight,2,SUB,loser,73,2,18,7,1,2.26,41,3.63,53,2,38,38,0
2014-09-20,UFC Fight Night: Hunt vs Nelson,Saitama,Japan,Japan,Dan Hooker,Featherweight,3,U-DEC,loser,75,3,20,10,0,4.95,48,4.92,51,0.72,34,34,0.3
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Antonio Silva,Heavyweight,1,KO/TKO,loser,82,1,19,12,0,2.89,45,3.09,50,0.82,29,29,0.8
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Piotr Hallmann,Lightweight,3,S-DEC,loser,71,1,18,6,0,3.98,45,3.17,58,2.55,44,44,0.4
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Efrain Escudero,Lightweight,3,U-DEC,loser,71,1,28,12,0,2.92,44,2.3,63,1.31,40,40,0.8
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Wendell Oliveira Marques,Welterweight,1,KO/TKO,loser,NA,1,29,10,0,3.77,47,4.4,47,0,0,0,0
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Russell Doane,Bantamweight,3,U-DEC,loser,70,1,15,8,0,1.75,40,1.68,53,2.11,45,45,0.8
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Larissa Pacheco,Women's Bantamweight,1,SUB,loser,NA,1,10,2,0,1.21,19,4.14,55,0,0,0,0
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Dashon Johnson,Featherweight,1,SUB,loser,NA,1,9,2,0,1.01,69,3.83,35,0.85,33,33,0.8
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Igor Araujo,Welterweight,2,KO/TKO,loser,77,1,25,9,0,1.52,42,2.86,49,0.86,15,15,0.6
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Leandro Silva,Lightweight,3,U-DEC,loser,72,1,20,6,1,2.39,48,2.08,63,1.76,37,37,0.4
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Paulo Thiago,Welterweight,3,U-DEC,loser,74,1,18,9,0,1.71,39,1.99,63,1.42,31,31,1.2
2014-09-13,UFC Fight Night: Bigfoot vs Arlovski,Brasilia,Distrito Federal,Brazil,Johnny Bedford,Bantamweight,2,SUB,loser,71,1,21,13,0,4.53,50,1.75,63,1.83,62,62,0
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Gegard Mousasi,Middleweight,3,SUB,loser,76,1,42,6,2,3.75,50,1.21,68,1.59,60,60,1.1
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Alistair Overeem,Heavyweight,1,KO/TKO,loser,80,1,47,19,0,3.67,64,2.44,57,1.42,55,55,0.8
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Derrick Lewis,Heavyweight,1,KO/TKO,loser,79,1,25,7,0,2.59,50,2.16,44,0.52,26,26,0
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Michael Chiesa,Lightweight,2,KO/TKO,loser,75,2,18,4,0,1.89,40,1.71,54,3.6,52,52,0.9
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Justin Scoggins,Flyweight,2,SUB,loser,66,2,11,5,0,3.56,51,2.16,55,3.42,63,63,0.5
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Rodrigo Damm,Lightweight,3,KO/TKO,loser,71,1,13,9,0,3.5,36,5.61,57,0.44,16,16,0.3
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Chris Camozzi,Middleweight,3,S-DEC,loser,75,1,24,13,0,3.57,44,2.96,56,0.27,19,19,0.5
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Tateki Matsuda,Bantamweight,3,U-DEC,loser,NA,1,13,8,0,3.2,34,3.43,69,0,0,0,0
2014-09-05,UFC Fight Night: Jacare vs Mousasi,Ledyard,Connecticut,USA,Sean Soriano,Featherweight,3,U-DEC,loser,NA,1,10,5,0,3.15,61,2.31,52,1.27,42,42,0
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Joe Soto,Bantamweight,5,KO/TKO,loser,65,1,18,7,0,3.36,41,5.37,67,0.85,21,21,1.9
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Danny Castillo,Lightweight,3,S-DEC,loser,71,1,17,10,0,2.57,42,1.96,62,2.95,38,38,0.2
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Shayna Baszler,Women's Bantamweight,2,KO/TKO,loser,NA,1,15,11,0,2.49,30,6.36,51,0.67,18,18,1.3
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Ramsey Nijem,Lightweight,2,KO/TKO,loser,75,1,9,6,0,3.05,44,1.62,62,5.32,62,62,1.1
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Damon Jackson,Lightweight,2,SUB,loser,71,3,18,4,1,2.46,35,3.63,45,1.14,20,20,2.7
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Lorenz Larkin,Middleweight,3,U-DEC,loser,72,1,18,6,0,3.53,46,2.74,63,0.27,42,42,0.1
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Ruan Potts,Heavyweight,2,KO/TKO,loser,75,1,11,6,0,0.85,37,5.92,22,0.75,16,16,2.3
2014-08-30,UFC 177: Dillashaw vs Soto,Sacramento,California,USA,Cain Carrizosa,Lightweight,1,SUB,loser,NA,1,10,3,0,2.72,42,5.8,51,0,0,0,0
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Benson Henderson,Lightweight,1,KO/TKO,loser,70,2,24,7,0,2.93,45,1.79,63,2.4,45,45,0.8
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Mike Pyle,Welterweight,1,KO/TKO,loser,74,1,27,14,0,2.74,45,2.84,60,1.8,35,35,1.5
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Francis Carmont,Middleweight,2,KO/TKO,loser,78,1,25,12,0,2.22,42,1.64,59,1.79,36,36,0.6
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Clay Collard,Catch Weight,3,KO/TKO,loser,73,1,14,7,0,4.22,32,5,50,2.81,39,39,0.5
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Valmir Lazaro,Lightweight,3,U-DEC,loser,73,1,15,5,0,4.87,37,4.09,61,1.33,40,40,0
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Tom Niinimaki,Featherweight,1,SUB,loser,69,1,22,8,1,1.91,54,2.31,58,2.97,46,46,0.5
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Alex Garcia,Welterweight,3,U-DEC,loser,72,1,15,6,0,1.81,31,3.03,59,3.72,52,52,0.1
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Anthony Rocco Martin,Lightweight,2,SUB,loser,73,1,17,6,0,2.68,37,2.59,58,0.71,27,27,1
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Aaron Phillips,Bantamweight,3,U-DEC,loser,71,2,12,4,0,1.65,56,3.44,39,0,0,0,0.4
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Chris Heatherly,Welterweight,1,SUB,loser,NA,1,9,4,0,1.08,45,2.67,52,3.39,50,50,0.7
2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,Tulsa,Oklahoma,USA,Joby Sanchez,Flyweight,3,U-DEC,loser,68,1,11,4,0,3.22,36,2.82,63,0.95,71,71,0.4
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Cung Le,Middleweight,4,KO/TKO,loser,70,2,9,3,0,4.36,48,2.98,66,1.37,71,71,0.3
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Dong Hyun Kim,Welterweight,1,KO/TKO,loser,76,2,22,4,1,2.12,49,1.89,58,2.93,43,43,0.6
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Brendan O'Reilly,Lightweight,3,U-DEC,loser,69,1,6,3,0,1.9,47,2.77,39,2.22,43,43,0.6
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Jianping Yang,Featherweight,3,U-DEC,loser,NA,1,11,4,1,1.4,26,2.07,65,1,25,25,0
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Danny Mitchell,Welterweight,3,U-DEC,loser,NA,1,19,9,1,2.53,49,2.53,52,0,0,0,3
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Shinsho Anzai,Welterweight,1,KO/TKO,loser,70,1,10,3,0,3.23,58,3.75,45,1.83,16,16,0
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Roland Delorme,Bantamweight,1,SUB,loser,71,1,9,5,0,2.28,44,4.32,40,2.51,34,34,1.6
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Anying Wang,Welterweight,1,KO/TKO,loser,NA,1,2,1,0,1.32,26,1.63,44,0,0,0,0
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Yao Zhikui,Bantamweight,3,S-DEC,loser,64,1,2,4,0,1.44,21,2.82,48,0.66,16,16,0
2014-08-23,UFC Fight Night: Bisping vs Le,Macau,China,China,Elizabeth Phillips,Women's Bantamweight,3,S-DEC,loser,65,1,6,6,0,2.6,33,3.07,58,0.75,25,25,0.2
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Ovince Saint Preux,Light Heavyweight,5,U-DEC,loser,80,2,25,15,0,2.68,46,3.03,45,1.19,40,40,0.6
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Gray Maynard,Lightweight,2,KO/TKO,loser,70,1,13,7,1,1.92,32,2.64,66,2.91,47,47,0.7
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Brad Tavares,Middleweight,2,KO/TKO,loser,74,1,18,7,0,3.04,41,2.73,56,0.97,27,27,0
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Seth Baczynski,Welterweight,1,KO/TKO,loser,75,1,20,14,0,3.08,31,3.14,51,0.89,16,16,0.8
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Jack May,Heavyweight,3,KO/TKO,loser,NA,3,9,3,0,1.52,38,3.29,33,0.91,33,33,0
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Robert Peralta,Featherweight,1,SUB,loser,71,1,18,8,0,3.76,44,2.97,53,0.59,66,66,0
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Zach Makovsky,Flyweight,3,U-DEC,loser,64,2,20,8,0,1.94,43,2.24,62,3.71,30,30,0.3
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Lauren Murphy,Women's Bantamweight,3,S-DEC,loser,67,1,14,4,0,3.8,38,3.82,63,1.18,37,37,0.1
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Sam Alvey,Middleweight,3,U-DEC,loser,75,2,33,14,0,3.17,44,3.26,55,0.08,16,16,0.1
2014-08-16,UFC Fight Night: Bader vs Saint Preux,Bangor,Maine,USA,Nolan Ticman,Bantamweight,3,U-DEC,loser,NA,1,4,3,0,2.57,47,2.53,67,0,0,0,0
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Matt Brown,Welterweight,5,U-DEC,loser,75,1,24,18,0,3.69,54,2.67,55,1.56,44,44,1.4
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Rogerio Nogueira,Light Heavyweight,1,KO/TKO,loser,75,2,23,10,0,2.43,35,2.34,59,0.64,44,44,0.8
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Clay Guida,Featherweight,2,SUB,loser,70,1,36,17,0,2.44,34,2.57,63,3.36,38,38,0.7
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Josh Thomson,Lightweight,3,S-DEC,loser,71,1,22,9,0,2.59,47,2.12,64,1.92,39,39,1.3
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Daron Cruickshank,Lightweight,3,U-DEC,loser,72,3,18,10,0,2.88,38,2.98,57,2.04,41,41,0.2
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Kyle Kingsbury,Light Heavyweight,3,U-DEC,loser,79,1,11,6,0,2.97,40,3.81,51,2.64,41,41,0
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Hernani Perpetuo,Welterweight,3,U-DEC,loser,NA,1,18,5,0,2.73,29,4.37,55,0,0,0,0.5
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Brian Ortega,Featherweight,1,Overturned,loser,69,3,15,1,0,4.29,38,6.28,52,0.8,21,21,1.1
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Akbarh Arreola,Lightweight,3,U-DEC,loser,71,2,23,11,0,2.32,45,4.01,56,1.07,100,100,0.4
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Andreas Stahl,Welterweight,3,U-DEC,loser,NA,1,10,4,0,2.83,37,4.74,57,1.55,66,66,0
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Juliana Lima,Women's Strawweight,3,U-DEC,loser,65,1,9,5,0,1.94,44,2.11,55,1.72,31,31,0
2014-07-26,UFC on FOX: Lawler vs Brown,San Jose,California,USA,Steven Siler,Featherweight,3,U-DEC,loser,70,1,29,16,0,3.21,41,2.96,54,0.47,21,21,1.6
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Diego Brandao,Featherweight,1,KO/TKO,loser,64,1,22,11,0,2.94,47,3.38,62,3.21,68,68,0.6
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Zak Cummings,Welterweight,2,SUB,loser,75,2,24,7,0,2.58,32,2.83,55,0.68,28,28,0.7
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Brad Pickett,Flyweight,3,U-DEC,loser,68,1,25,14,0,3.02,31,4.63,55,2.47,44,44,0.4
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Naoyuki Kotani,Lightweight,2,KO/TKO,loser,66,2,34,14,0,1.02,31,2.89,50,0.83,16,16,0.8
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Chris Dempsey,Light Heavyweight,1,KO/TKO,loser,72,1,11,5,0,2.25,32,2.82,65,2.64,23,23,0
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Phil Harris,Flyweight,3,U-DEC,loser,65,1,22,12,0,2.34,26,3.16,68,1.76,21,21,0
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Mike King,Middleweight,2,SUB,loser,NA,-1,5,1,0,4.44,58,1.29,72,1.75,25,25,3.5
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Tor Troeng,Middleweight,3,U-DEC,loser,NA,1,16,7,1,1.16,46,3.26,32,0.62,7,7,0.3
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Cody Donovan,Light Heavyweight,1,KO/TKO,loser,74,1,8,5,0,5.61,59,5.44,45,1.67,28,28,1.7
2014-07-19,UFC Fight Night: McGregor vs Brandao,Dublin,Leinster,Ireland,Josh Sampo,Flyweight,1,SUB,loser,64,1,11,5,0,1.99,36,2.96,55,1.06,33,33,2.1
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Jim Miller,Lightweight,2,KO/TKO,loser,71,2,32,15,0,2.73,40,2.99,59,1.69,43,43,1.9
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Evan Dunham,Lightweight,1,KO/TKO,loser,70,2,18,9,1,5.33,39,3.54,61,1.82,33,33,1
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Leonardo Mafra,Welterweight,2,SUB,loser,70,1,13,4,0,4.55,48,4.38,43,2.12,83,83,0.4
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Justin Salas,Lightweight,2,KO/TKO,loser,70,2,12,7,0,3.42,43,2.96,68,2.43,20,20,0
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Alptekin Ozkilic,Flyweight,3,KO/TKO,loser,65,1,9,5,0,3.81,32,5.72,59,4.21,58,58,0
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Alex White,Featherweight,3,KO/TKO,loser,71,2,13,6,0,3.76,42,3.07,60,0.92,28,28,0.5
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Pat Healy,Lightweight,3,U-DEC,loser,72,1,34,23,0,2.57,36,2.57,50,3.08,37,37,1.1
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Jessamyn Duke,Women's Bantamweight,1,KO/TKO,loser,73,1,3,5,0,4.83,53,4.43,57,1.27,36,36,1.9
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Hugo Viana,Bantamweight,3,KO/TKO,loser,67,1,8,4,0,3.05,38,3.2,57,0.22,6,6,0
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Jerrod Sanders,Lightweight,1,KO/TKO,loser,72,1,16,3,0,0.88,64,1.14,46,2.2,33,33,1.6
2014-07-16,UFC Fight Night: Cowboy vs Miller,Atlantic City,New Jersey,USA,Tina Lahdemaki,Women's Strawweight,3,U-DEC,loser,NA,1,5,1,0,1.93,20,4.67,57,0,0,0,0
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,BJ Penn,Featherweight,3,KO/TKO,loser,70,1,16,14,0,2.76,48,3.2,56,1.19,55,55,0.5
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Matt Van Buren,Light Heavyweight,1,KO/TKO,loser,NA,-1,7,6,0,7.73,45,6.82,49,0,0,0,0
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Dhiego Lima,Middleweight,1,KO/TKO,loser,75,1,17,8,0,3.14,38,3.93,59,1.38,42,42,0.7
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Guto Inocente,Heavyweight,1,KO/TKO,loser,NA,1,7,4,0,4.13,66,2.92,54,0.67,33,33,0.7
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Justin Scoggins,Flyweight,3,S-DEC,loser,66,2,11,5,0,3.56,51,2.16,55,3.42,63,63,0.5
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Jesse Ronson,Lightweight,3,S-DEC,loser,70,2,21,10,0,3.54,49,2.99,59,0.63,40,40,0.6
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Jumabieke Tuerxun,Bantamweight,3,SUB,loser,NA,1,19,4,1,1.6,28,3.08,59,0.47,11,11,0.9
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Juan Manuel Puig,Lightweight,1,KO/TKO,loser,NA,1,11,4,0,4.91,23,7.17,51,0,0,0,0
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Daniel Spohn,Light Heavyweight,3,U-DEC,loser,79,2,15,6,0,2.42,49,1.6,53,0,0,0,2.5
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Alexis Dufresne,Catch Weight,3,U-DEC,loser,NA,1,6,3,0,1.33,27,3.33,60,1.5,50,50,0
